id,carat,cut,color,clarity,depth,table,x,y,z,price
21971,1.02,Good,J,SI2,62.2,61,6.41,6.48,4.01,3639
16120,1.01,Premium,H,VS2,58.1,60,6.61,6.55,3.82,4348
3829,0.71,Ideal,E,SI1,61.3,57,5.81,5.78,3.55,2704
1090,0.27,Ideal,E,VVS2,61.8,57,4.12,4.16,2.56,622
2121,1.11,Premium,D,SI2,59.9,57,6.74,6.72,4.03,5134
17746,0.33,Very Good,G,VS2,60.8,62,4.42,4.46,2.7,579
17337,1.33,Premium,I,VS1,61.5,58,7.02,7.06,4.33,6963
10302,1.59,Ideal,H,VS1,60.7,56,7.54,7.58,4.59,13839
3850,0.52,Ideal,G,VS2,62.2,55,5.18,5.14,3.21,1577
15108,0.53,Ideal,F,VS1,61.8,56,5.2,5.22,3.22,1812
6616,1.25,Ideal,G,SI1,62.5,54,6.88,6.85,4.29,6580
25171,0.7,Premium,G,VS1,62.6,58,5.64,5.61,3.52,2648
13225,1.19,Premium,H,SI2,61.9,58,6.84,6.77,4.21,4332
15038,1.2,Good,H,VS2,63.3,59,6.74,6.78,4.28,6710
11066,1.1,Premium,H,SI1,60.4,60,6.72,6.68,4.05,5056
9795,0.6,Premium,E,VS2,62.7,58,5.37,5.34,3.36,1915
5287,1.5,Premium,D,SI2,59.9,62,7.4,7.37,4.42,10517
22528,1.22,Premium,I,VS1,61.1,58,6.91,6.84,4.2,6121
21228,0.71,Premium,J,SI2,60.7,59,5.75,5.71,3.48,1609
18474,0.25,Ideal,F,VS1,62.1,57,4.01,4.04,2.5,595
3209,0.7,Premium,F,SI1,59.5,57,5.81,5.79,3.45,2596
4546,1.01,Very Good,I,VS1,59.7,58,6.53,6.57,3.91,4858
13591,1.11,Premium,J,SI1,59.5,58,6.89,6.77,4.07,3524
2182,1.66,Good,G,VS2,63.2,56,7.49,7.61,4.77,15091
18444,0.81,Premium,G,VS1,61.7,59,6.07,5.96,3.71,3402
26842,1.42,Ideal,H,SI1,62,56,7.17,7.22,4.46,8529
21712,0.72,Ideal,E,VVS2,62.1,56,5.72,5.77,3.57,4285
20288,0.24,Very Good,E,VVS2,63.6,54,3.96,4,2.53,485
6319,0.9,Good,G,SI2,63.7,62,6.07,6.01,3.85,3014
13892,1.01,Premium,D,VS2,59.2,56,6.48,6.43,3.82,6108
22793,1.01,Premium,I,SI1,60.8,61,6.47,6.43,3.92,4525
10739,0.31,Ideal,G,IF,62.2,55,4.35,4.4,2.72,891
9591,0.27,Very Good,E,VVS2,58.6,61,4.27,4.3,2.51,575
12950,0.31,Ideal,J,VVS1,62.4,54,4.32,4.35,2.7,461
23532,1.1,Premium,D,SI2,62.4,58,6.6,6.57,4.11,4725
11678,0.9,Ideal,D,VS2,61.2,56,6.2,6.26,3.81,6689
18398,0.3,Very Good,D,VS2,62.9,56,4.24,4.28,2.68,710
21599,0.31,Ideal,G,VVS2,61.5,56,4.38,4.4,2.7,687
12379,1,Fair,G,VS1,63.1,63,6.38,6.29,4,4630
19300,0.56,Ideal,E,VS2,61.5,57,5.29,5.32,3.26,1792
20256,0.4,Ideal,F,VVS2,61.6,56,4.73,4.77,2.93,1196
19324,0.58,Good,G,VS2,58.4,59,5.4,5.46,3.17,1605
18822,0.3,Very Good,F,VS1,59.8,59,4.3,4.43,2.61,704
730,1.52,Premium,H,SI1,60.1,60,7.47,7.45,4.48,10330
5564,0.71,Premium,H,SI1,62.9,58,5.66,5.62,3.55,2364
2144,2.02,Very Good,G,SI2,63.1,57,8.01,7.97,5.04,12094
2980,0.32,Ideal,I,IF,61.6,56,4.4,4.43,2.72,655
21948,1.11,Good,D,SI2,60.1,63,6.68,6.7,4.02,4877
2762,1,Very Good,F,SI1,61.8,59,6.33,6.38,3.93,4712
22375,1.18,Ideal,D,I1,61.5,62,6.88,6.73,4.19,3886
21794,0.45,Very Good,G,VVS1,60.1,58,4.95,4.97,2.98,1263
21677,0.82,Ideal,F,SI2,62.3,56,5.96,6.02,3.73,2841
21800,0.91,Good,F,SI1,63.7,58,6.1,6.17,3.91,3993
18312,0.53,Ideal,H,SI2,61.9,54,5.21,5.23,3.23,1020
9535,1.34,Ideal,G,SI2,62,55,7.06,7.03,4.37,5358
16389,1,Premium,G,VS1,60.9,60,6.45,6.42,3.92,6097
18182,1.53,Premium,H,VS1,60.8,59,7.41,7.36,4.49,11413
15204,0.23,Ideal,G,VS1,61.9,54,3.93,3.95,2.44,404
8828,0.93,Premium,F,SI2,61.3,62,6.26,6.17,3.81,3317
16904,0.4,Premium,E,SI1,62.6,59,4.71,4.68,2.94,945
9192,0.5,Very Good,E,VS2,62.1,62,5.08,5.1,3.16,1451
11101,0.7,Good,D,VS2,59.9,59,5.69,5.73,3.42,3561
26125,0.31,Premium,G,VS2,,59,4.4,4.38,2.63,698
13768,1.05,Premium,G,VS2,61.9,59,6.56,6.52,4.05,5821
26762,0.57,Ideal,G,VS1,61.3,56,5.36,5.34,3.28,1949
15326,1.53,Very Good,E,SI1,62.6,57,7.25,7.41,4.59,12386
2213,0.53,Ideal,H,SI2,61.6,54,5.22,5.26,3.23,1020
14587,1.51,Ideal,D,SI1,,56,7.3,7.4,4.58,12688
20898,1.16,Ideal,G,VS2,62.5,56,6.67,6.73,4.19,7451
14416,0.3,Premium,E,VVS2,,58,4.28,4.25,2.62,1013
20366,0.52,Very Good,E,SI2,61.1,57,5.2,5.24,3.19,1146
5690,0.74,Very Good,D,VS2,62.2,59,5.8,5.84,3.62,3498
22062,0.78,Very Good,F,SI2,61.5,59,5.88,5.95,3.63,2307
20450,0.4,Very Good,E,VS2,63,59,4.66,4.68,2.94,693
6010,0.38,Very Good,I,SI1,59.7,62,4.7,4.74,2.82,601
20155,2.2,Ideal,H,VS2,61.7,55,8.41,8.38,5.18,17460
9250,0.46,Premium,E,VS2,61.5,60,4.95,4.91,3.03,1173
24654,0.74,Ideal,G,VVS1,61.9,54,5.8,5.84,3.6,3402
18319,1.7,Premium,H,VS2,59,58,7.77,7.72,4.57,10333
7110,1.2,Very Good,J,VS1,62.9,60,6.64,6.69,4.19,5226
14529,0.59,Ideal,E,SI1,61.1,56,5.38,5.44,3.31,1790
7412,1.28,Ideal,F,VVS2,62.2,56,6.95,6.91,4.32,12958
21798,0.71,Premium,E,VS2,62.4,60,5.66,5.68,3.54,2590
24413,0.32,Premium,H,VS2,61.7,59,4.35,4.4,2.7,505
19904,0.4,Good,E,SI1,63.6,57,4.65,4.69,2.97,687
13295,0.3,Ideal,J,SI1,62.3,57,4.27,4.3,2.67,367
24018,1.04,Ideal,H,SI2,62.1,56,6.5,6.48,4.03,4484
6105,0.43,Ideal,E,VVS2,60.8,57,4.87,4.9,2.97,1062
14661,1.23,Ideal,F,VVS2,61.8,56,6.89,6.84,4.24,11141
22670,0.51,Ideal,F,VVS2,61.4,56,5.16,5.17,3.17,2025
2150,0.52,Ideal,F,SI1,61.6,57,5.16,5.19,3.19,1250
24638,1.25,Ideal,G,VVS1,61.3,57,6.9,6.94,4.24,13096
15230,1.51,Fair,H,VS1,58,67,7.63,7.57,4.41,11263
2549,1.01,Premium,G,VS1,62.8,59,6.37,6.34,3.99,6618
3024,0.3,Ideal,D,VS2,61,55,4.38,4.34,2.66,778
12461,0.52,Ideal,H,VS1,62.4,55,5.19,5.17,3.23,1577
13951,0.46,Good,F,IF,56.2,61,5.16,5.24,2.92,1806
6774,0.9,Very Good,I,VS2,63.3,58,6.07,6.13,3.86,3519
19187,2.03,Premium,G,VS2,60.9,59,8.17,8.14,4.97,18166
12136,1.66,Very Good,G,VS2,63.2,56,7.61,7.49,4.77,15229
18387,1.08,Ideal,E,SI2,61.7,57,6.6,6.55,4.06,5080
10389,1.15,Good,H,VS2,63.1,56,6.62,6.7,4.2,5646
2627,0.75,Premium,E,SI1,61.7,60,5.84,5.8,3.59,3024
5136,1.33,Very Good,I,SI1,62.6,56,6.97,7.03,4.38,6513
26802,0.26,Ideal,E,VVS2,62,56,4.13,4.1,2.55,769
2888,0.26,Premium,H,VS1,62.3,59,4.1,4.06,2.54,491
14275,1.06,Very Good,D,SI1,59.4,57,6.65,6.72,3.97,5713
20939,0.44,Ideal,I,VS1,61.8,55,4.89,4.92,3.03,807
22090,1.29,Ideal,F,SI2,60.7,58,7,7.07,4.27,6762
346,1.15,Ideal,H,I1,62,55,6.76,6.69,4.17,3606
12848,1.05,Very Good,G,VS2,63,57,6.48,6.51,4.09,5987
24946,1.04,Very Good,G,SI2,60.6,57,6.56,6.6,3.99,4703
11552,0.9,Very Good,I,VS2,62.5,57,6.12,6.2,3.85,3209
25360,0.93,Ideal,G,IF,62.2,58,6.25,6.22,3.88,5879
244,0.25,Good,D,VVS2,57.5,61,4.16,4.19,2.4,548
22400,1.71,Premium,G,VS2,61.3,58,7.79,7.7,4.75,13951
11286,0.91,Premium,D,SI1,59,61,6.35,6.29,3.73,4663
25686,1,Very Good,G,VVS1,62.3,55,6.34,6.44,3.98,8246
17157,1.31,Ideal,I,VS1,62.2,57,7,7.03,4.36,7751
21612,0.3,Premium,H,VS1,60.4,61,4.31,4.27,2.59,675
22772,0.42,Ideal,G,SI2,62.3,55,4.8,4.83,3,686
23074,0.49,Premium,E,VS1,58.1,62,5.2,5.13,3,1577
20868,0.91,Very Good,D,SI1,62.1,59,6.1,6.18,3.81,4466
25908,0.9,Very Good,F,SI2,61.3,60,6.18,6.22,3.8,3468
18635,1.14,Ideal,H,SI1,61.8,56,6.68,6.72,4.14,7079
12907,0.33,Premium,G,VS2,62.6,58,4.44,4.41,2.77,743
9299,1.11,Ideal,H,SI1,62,56,6.65,6.61,4.11,5102
20592,0.3,Ideal,E,VS2,61.6,56,4.27,4.3,2.64,658
24843,0.5,Very Good,E,I1,58.6,63,5.23,5.15,3.04,938
1827,0.41,Very Good,E,VVS2,61.6,60,4.75,4.77,2.93,1249
13605,0.33,Premium,I,VVS2,61.4,58,4.48,4.45,2.74,743
516,1.52,Premium,F,VS2,59.4,55,7.52,7.46,4.45,14388
2523,0.51,Premium,E,VS2,61.6,58,5.18,5.15,3.18,1567
15382,1.71,Good,F,SI2,63.7,54,7.6,7.49,4.81,6971
4093,1.32,Premium,H,VS2,61.5,59,7.04,7.01,4.32,6505
4492,1.02,Very Good,E,VS2,63.2,60,6.34,6.29,3.99,6580
25852,0.41,Very Good,F,VS1,63,57,4.66,4.7,2.95,931
23662,0.38,Ideal,F,VS1,61.3,56,4.68,4.72,2.88,1116
11684,0.35,Premium,E,VS2,62.1,59,4.49,4.46,2.78,984
7046,0.36,Ideal,D,VS2,61.1,57,4.62,4.58,2.81,1094
25728,0.56,Very Good,H,VS2,61.8,54.1,5.31,5.34,3.29,1576
10390,2.06,Good,J,SI1,64.1,56,7.97,8.09,5.15,11746
22290,0.91,Very Good,I,SI1,62.8,57,6.09,6.18,3.85,3703
24193,1.08,Ideal,E,VS1,61.6,57,6.58,6.61,4.06,8674
490,1.22,Premium,H,SI1,60.6,60,6.92,6.85,4.17,6387
5139,0.51,Ideal,E,SI2,63,56,5.14,5.12,3.23,1170
17599,0.33,Very Good,I,VVS1,61.7,61,4.43,4.45,2.74,608
8367,1.5,Premium,F,VS2,60.9,60,7.42,7.35,4.5,13853
10878,0.5,Very Good,G,SI1,60.6,56,5.13,5.16,3.12,1202
2340,1.03,Ideal,D,SI1,62.2,56,6.48,6.45,4.02,6299
4105,1.01,Very Good,F,VVS2,61.9,56,6.42,6.48,3.99,8525
13130,0.59,Premium,I,IF,61.2,58,5.41,5.38,3.3,1965
26735,1.01,Ideal,E,SI1,61.6,59,6.43,6.4,3.95,5590
9135,0.72,Ideal,F,VVS1,61.7,56,5.73,5.77,3.55,3795
19764,0.7,Ideal,F,VS1,61.5,55,5.73,5.75,3.53,3261
10123,0.32,Ideal,I,VS1,60.9,56.7,4.41,4.44,2.69,529
23992,0.62,Ideal,F,SI2,62,58,5.44,5.49,3.39,1446
14777,1.12,Ideal,F,SI2,61.8,55,6.69,6.66,4.13,4140
24885,0.81,Ideal,F,VS2,61.7,57,5.97,6.02,3.7,3756
21220,1,Very Good,E,VVS1,62.7,54,6.36,6.39,4,10463
19460,0.4,Ideal,E,VS1,62.1,55,4.79,4.75,2.96,960
21872,0.4,Good,E,SI1,63.3,56,4.68,4.74,2.98,687
442,0.71,Very Good,H,SI1,,57,5.65,5.61,3.55,2207
9704,0.39,Very Good,E,VS2,60,56,4.76,4.81,2.87,808
21469,1.06,Premium,H,SI1,61.6,59,6.55,6.54,4.03,4872
18186,0.35,Ideal,G,VS2,62.5,53,4.53,4.56,2.84,615
21972,2.01,Very Good,I,SI1,60.3,59,8.14,8.21,4.93,15126
13335,1,Very Good,D,SI1,63.1,56,6.34,6.3,3.99,5645
8684,1.91,Premium,G,SI2,61.9,58,7.9,7.84,4.87,9038
3415,0.3,Good,H,VVS2,63.1,60,4.24,4.28,2.69,605
15960,0.31,Very Good,I,VS2,,59,4.38,4.42,2.61,406
25123,1.2,Premium,J,SI1,60.6,59,6.88,6.84,4.16,4838
26118,0.52,Ideal,G,SI2,61.3,56,5.19,5.22,3.19,1150
17570,1.01,Premium,I,SI1,61.6,58,6.45,6.51,3.99,3944
2785,2.25,Good,J,SI1,62.4,61,8.29,8.35,5.19,15287
9007,0.56,Ideal,D,VS2,60.9,56,5.31,5.36,3.25,1963
10957,0.47,Ideal,I,VS2,62.1,53,4.99,5.02,3.11,884
18882,0.92,Premium,F,SI2,62.1,60,6.21,6.26,3.87,3083
10552,0.3,Very Good,H,SI1,60.8,61,4.25,4.3,2.6,421
20638,1,Good,G,SI1,63.1,56,6.31,6.41,4.01,4218
24929,1.1,Ideal,G,SI2,62.5,55,6.61,6.66,4.15,5407
1561,2,Very Good,H,SI1,60.9,58,8.07,8.15,4.94,16280
11524,1.29,Ideal,E,VVS2,59.8,59,7.07,7.11,4.24,13530
26106,0.71,Very Good,H,VVS1,62.7,57,5.66,5.72,3.57,2938
8141,1.23,Good,J,SI2,63.2,57.5,6.74,6.82,4.29,4992
24476,0.3,Ideal,G,VS1,62.2,55,4.28,4.31,2.67,605
22935,0.41,Ideal,F,VVS1,62,55,4.74,4.78,2.95,1295
6274,0.71,Good,D,VS2,63.6,54,5.7,5.75,3.64,4289
16755,0.7,Very Good,E,SI2,61.1,62,5.68,5.72,3.48,2230
15265,1.02,Very Good,E,VS2,59.1,60,6.61,6.51,3.88,6762
6927,1.41,Good,H,VS2,63.8,60,7.04,7.12,4.52,9088
16715,0.24,Very Good,F,VVS2,58,60,4.09,4.12,2.38,533
12788,0.46,Good,F,VS1,64.4,60,4.88,4.9,3.15,1113
20010,0.71,Very Good,I,SI1,62.9,59,5.66,5.7,3.57,2008
21323,1.14,Ideal,J,SI1,61.5,56,6.7,6.74,4.13,5174
1876,0.7,Very Good,F,SI1,60.3,59,5.73,5.78,3.47,2312
21227,1.16,Premium,E,SI1,61.3,60,6.7,6.64,4.09,6366
20027,2.01,Premium,E,SI2,62,61,8.1,8.04,5,17179
26264,0.42,Ideal,D,VVS2,61.4,56,4.82,4.85,2.97,1326
4759,1.03,Premium,F,SI2,62.4,59,6.45,6.38,4,4586
923,1.01,Ideal,D,SI1,63,56,6.36,6.41,4.02,6579
10245,0.71,Premium,E,SI1,61.8,59,5.7,5.75,3.54,2792
26761,0.34,Premium,E,SI1,60.7,60,4.51,4.48,2.73,765
26575,0.27,Ideal,F,VS1,,57,4.15,4.18,2.57,577
18220,1.01,Premium,H,SI1,61.8,59,6.38,6.33,3.93,5204
12968,0.53,Good,E,SI2,63.2,54,5.16,5.19,3.27,1141
2910,1.01,Good,H,VS2,64.4,58,6.18,6.24,4,5331
11993,0.54,Ideal,G,VVS2,61.2,56,5.25,5.3,3.22,1914
9144,0.52,Very Good,H,VS1,59.6,57,5.25,5.34,3.15,1320
22218,1.07,Ideal,I,SI1,61.7,56.1,6.57,6.59,4.06,5002
10670,0.3,Good,I,SI2,63.3,56,4.26,4.3,2.71,351
11288,1.04,Very Good,F,SI1,59.7,59,6.67,6.56,3.95,5152
19188,2.01,Ideal,F,SI2,61.9,55,8.1,8.05,5,18395
15694,0.31,Good,E,SI1,63.9,56,4.31,4.27,2.74,698
4999,1.55,Premium,H,VS2,61.3,61,7.46,7.39,4.55,11708
9730,2.05,Very Good,F,SI2,59.5,58,8.26,8.3,4.93,16819
1533,0.7,Very Good,F,SI1,63.2,56,5.61,5.5,3.51,2100
862,1.5,Ideal,G,SI2,61.4,56,7.38,7.34,4.52,8736
19067,0.53,Premium,G,VS1,62.4,58,5.16,5.2,3.23,1721
11694,0.3,Ideal,E,VVS2,61.3,54,4.34,4.37,2.67,837
12942,1,Very Good,G,VVS2,59.8,59,6.47,6.51,3.88,7584
22349,1.02,Ideal,H,VS2,62,55,6.47,6.44,4,5683
12415,0.31,Ideal,F,IF,62.1,54,4.33,4.37,2.7,914
8724,0.58,Ideal,E,VS2,62.1,55,5.35,5.34,3.32,1761
22804,1.52,Premium,E,SI1,60.2,58,7.44,7.37,4.46,10180
24551,2.18,Very Good,E,I1,62,60,8.25,8.33,5.14,10340
8713,0.71,Premium,I,SI2,60.3,58,5.72,5.78,3.47,1821
7415,0.35,Premium,E,VVS1,61,58,4.52,4.56,2.77,1044
22358,1.2,Very Good,H,SI2,62,58,6.76,6.91,4.24,5280
12530,1.01,Very Good,D,SI2,63.4,57,6.4,6.31,4.03,4472
15779,0.55,Very Good,D,SI2,63.2,56,5.24,5.21,3.3,1368
11834,0.31,Ideal,G,IF,61.2,55,4.4,4.42,2.7,891
14843,0.7,Very Good,E,SI1,62.7,59,5.63,5.67,3.54,2753
15135,0.35,Ideal,F,VS2,62.3,55,4.53,4.56,2.83,706
17333,0.79,Very Good,F,SI1,61.5,58,5.94,5.97,3.66,3047
26642,0.54,Premium,H,VVS2,60.6,60,5.31,5.29,3.21,1786
7530,2.31,Premium,J,VS1,62.3,61,8.55,8.43,5.29,17451
22744,0.31,Ideal,H,VVS2,62.8,57,4.33,4.3,2.71,802
3819,1.1,Premium,E,VVS2,60.1,58,6.76,6.69,4.04,10577
771,2.33,Good,G,SI2,63.9,60,8.37,8.3,5.32,13242
16554,0.39,Premium,H,VS1,61.7,57,4.68,4.65,2.88,1009
22580,1.01,Premium,F,SI1,63,58,6.33,6.29,3.98,4632
12417,1.01,Premium,H,SI1,62.2,54,6.48,6.41,4.01,4707
14340,1.07,Ideal,F,SI2,61.2,57,6.62,6.59,4.04,4128
1655,2.14,Premium,J,SI2,61.5,59,8.25,8.3,5.11,13205
20833,0.72,Very Good,G,SI1,63.6,56,5.69,5.72,3.63,2170
9485,1.53,Premium,F,SI2,60.9,60,7.5,7.37,4.53,7685
22652,1.76,Ideal,G,VS1,62.8,55,7.74,7.7,4.85,18178
16200,1.04,Very Good,I,SI2,59.6,57,6.6,6.62,3.94,3603
8868,0.57,Ideal,H,SI1,61.8,55,5.31,5.37,3.3,1292
18404,0.32,Ideal,F,VS2,61.3,56,4.41,4.43,2.71,645
5110,0.53,Premium,E,SI1,62.1,58,5.11,5.19,3.2,1395
807,1.02,Very Good,E,VVS1,62.6,56,6.35,6.5,4.02,9498
21717,0.28,Very Good,E,VVS2,63.2,56,4.17,4.21,2.65,669
14263,0.73,Good,I,VS2,63.7,58,5.69,5.64,3.61,2144
25936,1.21,Ideal,F,SI2,61.8,57,6.82,6.87,4.23,5996
4880,1.01,Good,G,SI1,63.7,60,6.32,6.28,4.01,5113
6948,0.32,Ideal,H,VVS1,60.4,57,4.46,4.42,2.68,936
23784,0.54,Ideal,F,VS2,61.1,57,5.3,5.27,3.23,1820
6542,2.07,Ideal,G,SI2,62.2,54,8.16,8.21,5.09,17614
7602,0.31,Ideal,I,VS2,59.9,57,4.4,4.38,2.63,558
19277,0.33,Ideal,F,VS2,61.6,55,4.48,4.45,2.75,854
5104,0.7,Premium,F,SI1,61,59,5.75,5.69,3.49,2423
9579,1.01,Good,E,SI1,59.3,64,6.47,6.49,3.84,4399
3405,0.7,Fair,F,I1,66.2,59,5.59,5.4,3.65,1087
22042,0.34,Ideal,F,VVS2,61.7,55,4.49,4.52,2.78,784
24653,1,Very Good,E,VS1,59.4,56,6.53,6.56,3.89,7367
8937,1.06,Ideal,I,SI1,62.2,56,6.49,6.53,4.05,4313
4294,1.01,Premium,D,SI1,62.3,60,6.4,6.35,3.97,5939
17763,0.52,Very Good,H,SI1,62.6,55,5.12,5.16,3.22,1111
5668,0.62,Ideal,H,VS1,61.4,56,5.47,5.51,3.37,1878
18921,1.07,Very Good,I,SI1,62.6,58,6.49,6.57,4.09,4451
8551,0.63,Very Good,H,VVS1,62,57,5.47,5.5,3.4,2127
16887,0.41,Ideal,D,VS2,61.6,55,4.77,4.74,2.93,1076
22337,0.3,Premium,E,VS2,59.1,58,4.39,4.37,2.59,844
3624,1.21,Ideal,H,SI1,62.9,57,6.78,6.74,4.25,4249
18245,0.71,Premium,G,SI1,62.8,61,5.64,5.59,3.53,2215
26578,1.11,Ideal,I,SI1,62.2,54,6.64,6.68,4.14,5006
1257,0.7,Premium,D,SI2,59.8,59,5.75,5.72,3.43,1806
2385,2.24,Premium,I,SI2,61.9,58,8.29,8.36,5.15,15375
13999,1.53,Ideal,E,SI2,61,55,7.44,7.5,4.55,10698
11366,0.32,Ideal,G,IF,61.3,54,4.41,4.47,2.72,918
2300,0.64,Good,F,SI1,57.9,64,5.76,5.65,3.3,1646
13246,0.83,Premium,D,SI1,62.2,60,6.01,5.98,3.73,3347
25151,0.9,Ideal,G,VS2,62.4,54,6.22,6.19,3.87,4309
1741,0.5,Premium,E,VS2,61.8,59,5.12,5.08,3.15,1629
24350,0.29,Very Good,E,VVS1,58.9,59,4.33,4.4,2.57,664
1084,0.41,Ideal,G,VS1,60.8,56,4.79,4.82,2.92,899
23688,0.71,Ideal,I,VS2,,57,5.72,5.64,3.53,2270
25821,0.26,Ideal,G,SI1,61.8,55,4.08,4.11,2.53,377
23095,1.68,Ideal,G,VS1,62,55,7.59,7.66,4.73,16985
19262,0.78,Ideal,E,VS2,62.1,54,5.92,5.94,3.68,3159
14565,1.07,Premium,F,SI2,61.8,59,6.53,6.57,4.05,4560
6224,0.71,Ideal,H,VS1,60.8,57,5.74,5.79,3.51,3229
10197,0.54,Premium,E,VS2,60,58,5.34,5.29,3.19,1709
2433,0.3,Ideal,E,VVS2,61.8,56,4.33,4.31,2.67,1013
15378,0.33,Ideal,F,VVS1,61.9,54,4.42,4.46,2.75,880
3043,1.02,Good,D,SI1,57.2,54,6.66,6.62,3.8,5198
12769,1.5,Ideal,I,VS1,62.2,54,7.33,7.4,4.57,10406
19176,0.51,Ideal,E,SI1,59.6,57,5.2,5.24,3.11,1438
17417,1.24,Premium,E,VS1,59.9,61,6.99,6.96,4.18,10388
15630,0.33,Ideal,E,VS2,61.3,55,4.46,4.48,2.74,723
15660,1.23,Ideal,D,VVS1,62.4,57,6.88,6.83,4.28,16253
3784,0.23,Very Good,E,VVS2,63,58,3.95,3.99,2.5,505
21770,1.01,Good,G,VVS2,63.4,55,6.34,6.41,4.04,6843
22153,0.53,Ideal,H,VVS1,61.2,56,5.25,5.27,3.22,1842
18906,1,Premium,H,SI2,60.2,61,6.48,6.44,3.89,3920
12765,0.4,Good,D,SI2,63.4,59,4.67,4.7,2.97,622
7440,0.57,Very Good,H,VVS2,62.2,56,5.32,5.35,3.31,1726
7967,0.57,Premium,E,VS2,62,58,5.38,5.33,3.32,1763
15180,0.5,Premium,F,VS1,61.3,59,5.09,5.15,3.14,1710
19130,0.28,Ideal,E,VVS2,60.3,57,4.21,4.25,2.55,646
13522,0.7,Premium,G,VS2,61.6,58,5.69,5.73,3.52,2633
10394,0.83,Premium,G,SI1,62.3,58,6.01,5.97,3.73,2863
26475,0.92,Very Good,F,SI2,60.6,63,6.34,6.25,3.81,3534
23860,1.7,Premium,I,SI2,61.7,56,7.66,7.57,4.7,7140
16469,1.51,Premium,H,I1,61.9,58,7.39,7.34,4.56,6038
26026,2.14,Premium,J,SI2,58.4,58,8.52,8.5,4.97,10306
21524,1.16,Ideal,E,SI2,62.7,56,6.73,6.69,4.21,5093
349,1.5,Premium,H,SI1,62.4,58,7.33,7.28,4.56,9697
3335,0.31,Good,F,SI1,63.5,56,4.3,4.33,2.74,516
15026,0.99,Very Good,F,SI2,61.2,56,6.4,6.45,3.93,4852
1759,0.32,Ideal,E,VVS2,60.9,55,4.41,4.43,2.69,837
3425,0.63,Ideal,F,VVS2,61.9,57,5.47,5.51,3.4,2835
6833,0.53,Very Good,D,VS2,63.2,56,5.1,5.15,3.24,1601
18281,0.9,Good,G,SI1,64.2,58,6.04,6.01,3.87,3250
9404,1.73,Premium,I,SI1,61.2,60,7.67,7.65,4.69,10957
23704,0.3,Ideal,G,VS1,61.8,55,4.33,4.31,2.67,776
10152,0.33,Ideal,J,VVS1,62.1,54,4.45,4.47,2.77,509
22217,2.01,Very Good,J,SI2,60.6,60,8.11,8.19,4.94,11406
20762,0.93,Premium,F,SI1,61.1,59,6.32,6.29,3.85,4182
23425,0.35,Ideal,D,SI1,62.3,55,4.56,4.52,2.83,827
9370,1.52,Good,H,SI1,64.1,59,7.11,7.18,4.58,8915
8751,1.53,Ideal,E,SI2,61.2,57,7.42,7.46,4.55,10339
14419,0.81,Ideal,E,VS2,61.5,57,6,6.06,3.71,3975
15974,0.4,Premium,E,VS2,62,58,4.73,4.69,2.92,1038
6407,0.29,Very Good,H,VS1,62.2,56,4.24,4.27,2.64,444
20889,1.14,Premium,H,SI1,62.5,58,6.71,6.67,4.18,4948
9921,1.59,Very Good,H,VVS2,63,58,7.43,7.48,4.7,12297
24759,0.7,Good,F,SI1,62.8,58,5.6,5.65,3.53,2470
19939,0.34,Premium,I,VS1,61,60,4.51,4.48,2.74,689
11121,0.53,Premium,D,VS2,59.9,58,5.26,5.29,3.16,1734
8276,0.91,Good,G,VVS2,64.1,58,6.06,6.1,3.9,4543
24634,1.14,Ideal,E,SI2,62.4,57,6.64,6.7,4.16,5473
21052,0.31,Premium,J,VS1,60.7,60,4.39,4.34,2.65,523
25446,0.41,Ideal,E,VS1,,56,4.79,4.77,2.94,1076
12651,0.56,Very Good,F,VS2,,56,5.2,5.22,3.23,1614
2126,0.31,Ideal,H,VVS2,62.2,57,4.32,4.36,2.7,625
16339,1.02,Very Good,G,VS2,,60,6.53,6.49,3.94,6906
18222,1.01,Very Good,E,VS1,60.9,55,6.48,6.58,3.98,7094
22987,0.3,Very Good,D,SI1,63.1,56,4.28,4.24,2.69,662
2123,0.81,Very Good,F,SI1,61.7,57,6,6.05,3.72,2858
17411,0.52,Ideal,F,IF,61.5,57,5.15,5.19,3.18,2749
20733,0.5,Ideal,E,SI1,61.9,60,5.06,5.09,3.14,1337
22132,0.7,Ideal,E,SI1,61.4,57,5.71,5.75,3.52,2656
24086,0.25,Good,E,VVS1,61.3,61,4.04,4.08,2.49,575
1983,0.51,Premium,E,SI1,62.5,57,5.09,5.06,3.17,1546
14799,1.64,Ideal,G,VVS2,61.8,56,7.59,7.6,4.69,17604
1177,0.41,Ideal,D,SI1,61.8,58,4.73,4.79,2.94,1399
164,1,Very Good,F,VS2,,55,6.39,6.44,3.99,6340
23488,0.42,Ideal,F,VS1,60.6,56,4.87,4.83,2.94,985
20945,0.83,Very Good,G,SI2,61.6,57,6.02,6.06,3.72,2725
15394,0.55,Very Good,F,VVS2,63.1,56,5.19,5.23,3.29,2102
18384,0.4,Ideal,F,SI2,61.5,56,4.75,4.78,2.93,764
17331,1.01,Good,G,VS2,63.1,59,6.37,6.4,4.03,5999
17863,2.21,Very Good,F,SI2,61,58,8.36,8.43,5.12,18483
15316,1.1,Very Good,I,SI1,61.2,61,6.61,6.66,4.01,4640
26951,1.34,Ideal,H,VS2,61.9,55,7.05,7.08,4.37,8771
